sample_index,sample_path,target,plaintext_logit_0,plaintext_logit_1,secure_logit_0,secure_logit_1,plaintext_prob_0,plaintext_prob_1,secure_prob_0,secure_prob_1,logit_0_abs_diff,logit_1_abs_diff,prob_0_abs_diff,prob_1_abs_diff,plaintext_argmax,secure_argmax,plaintext_threshold_pred,secure_threshold_pred
16,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00052.png,0,0.517229437828064,-0.06099246069788933,0.517229437828064,-0.06099246069788933,0.6406581997871399,0.3593418300151825,0.6406581997871399,0.3593418300151825,0.0,0.0,0.0,0.0,0,0,0,0
17,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00055.png,0,0.031754206866025925,0.4776715934276581,0.031754206866025925,0.4776715934276581,0.390331894159317,0.6096681356430054,0.390331894159317,0.6096681356430054,0.0,0.0,0.0,0.0,1,1,1,1
18,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00069.png,0,0.2472742795944214,0.2596997320652008,0.2472742795944214,0.2596997320652008,0.4968937039375305,0.5031063556671143,0.4968937039375305,0.5031063556671143,0.0,0.0,0.0,0.0,1,1,0,0
19,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00072.png,0,0.547485888004303,-0.09151654690504074,0.547485888004303,-0.09151654690504074,0.6545279026031494,0.3454720675945282,0.6545279026031494,0.3454720675945282,0.0,0.0,0.0,0.0,0,0,0,0
20,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00074.png,0,0.4844200313091278,-0.030808860436081886,0.4844200313091278,-0.030808860436081886,0.6260314583778381,0.37396854162216187,0.6260314583778381,0.37396854162216187,0.0,0.0,0.0,0.0,0,0,0,0
21,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00081.png,0,0.5109995603561401,-0.05476183816790581,0.5109995603561401,-0.05476183816790581,0.6377845406532288,0.36221542954444885,0.6377845406532288,0.36221542954444885,0.0,0.0,0.0,0.0,0,0,0,0
22,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00083.png,0,0.18249088525772095,0.3290197551250458,0.18249088525772095,0.3290197551250458,0.463433176279068,0.5365667939186096,0.463433176279068,0.5365667939186096,0.0,0.0,0.0,0.0,1,1,0,0
23,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00090.png,0,0.5105637907981873,-0.05623441934585571,0.5105637907981873,-0.05623441934585571,0.6380240321159363,0.3619759678840637,0.6380240321159363,0.3619759678840637,0.0,0.0,0.0,0.0,0,0,0,0
24,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00093.png,0,-0.11527131497859955,0.6120564937591553,-0.11527131497859955,0.6120564937591553,0.3257814049720764,0.6742186546325684,0.3257814049720764,0.6742186546325684,0.0,0.0,0.0,0.0,1,1,1,1
25,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00106.png,0,0.5268372297286987,-0.07297472655773163,0.5268372297286987,-0.07297472655773163,0.6456132531166077,0.35438668727874756,0.6456132531166077,0.35438668727874756,0.0,0.0,0.0,0.0,0,0,0,0
26,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00114.png,0,-0.10173681378364563,0.599853515625,-0.10173681378364563,0.599853515625,0.33145973086357117,0.6685402989387512,0.33145973086357117,0.6685402989387512,0.0,0.0,0.0,0.0,1,1,1,1
27,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00118.png,0,0.4690249562263489,-0.009996016509830952,0.4690249562263489,-0.009996016509830952,0.6175166368484497,0.3824833035469055,0.6175166368484497,0.3824833035469055,0.0,0.0,0.0,0.0,0,0,0,0
28,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00124.png,0,0.5101172924041748,-0.0577840730547905,0.5101172924041748,-0.0577840730547905,0.6382787823677063,0.3617212176322937,0.6382787823677063,0.3617212176322937,0.0,0.0,0.0,0.0,0,0,0,0
29,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00130.png,0,0.49217766523361206,-0.03231418877840042,0.49217766523361206,-0.03231418877840042,0.6281975507736206,0.37180253863334656,0.6281975507736206,0.37180253863334656,0.0,0.0,0.0,0.0,0,0,0,0
30,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00131.png,0,0.5266414284706116,-0.07289902865886688,0.5266414284706116,-0.07289902865886688,0.6455511450767517,0.3544488549232483,0.6455511450767517,0.3544488549232483,0.0,0.0,0.0,0.0,0,0,0,0
31,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00132.png,0,0.528578519821167,-0.06825701892375946,0.528578519821167,-0.06825701892375946,0.6449320316314697,0.35506799817085266,0.6449320316314697,0.35506799817085266,0.0,0.0,0.0,0.0,0,0,0,0
32,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00135.png,0,0.49830928444862366,-0.04397030174732208,0.49830928444862366,-0.04397030174732208,0.632342517375946,0.3676574230194092,0.632342517375946,0.3676574230194092,0.0,0.0,0.0,0.0,0,0,0,0
33,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00147.png,0,-0.055236078798770905,0.5586455464363098,-0.055236078798770905,0.5586455464363098,0.3511742353439331,0.6488257050514221,0.3511742353439331,0.6488257050514221,0.0,0.0,0.0,0.0,1,1,1,1
34,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00151.png,0,0.12476381659507751,0.3894377052783966,0.12476381659507751,0.3894377052783966,0.43421509861946106,0.5657848715782166,0.43421509861946106,0.5657848715782166,0.0,0.0,0.0,0.0,1,1,0,0
35,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00155.png,0,0.005472423974424601,0.5057475566864014,0.005472423974424601,0.5057475566864014,0.3774760067462921,0.6225240230560303,0.3774760067462921,0.6225240230560303,0.0,0.0,0.0,0.0,1,1,1,1
36,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00157.png,0,0.34757333993911743,0.1376761496067047,0.34757333993911743,0.1376761496067047,0.5522825121879578,0.4477175176143646,0.5522825121879578,0.4477175176143646,0.0,0.0,0.0,0.0,0,0,0,0
37,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00159.png,0,0.10906508564949036,0.4095669388771057,0.10906508564949036,0.4095669388771057,0.42543479800224304,0.5745651721954346,0.42543479800224304,0.5745651721954346,0.0,0.0,0.0,0.0,1,1,0,0
38,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00164.png,0,0.5162938237190247,-0.06380908936262131,0.5162938237190247,-0.06380908936262131,0.6410911083221436,0.35890892148017883,0.6410911083221436,0.35890892148017883,0.0,0.0,0.0,0.0,0,0,0,0
39,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00168.png,0,0.31522178649902344,0.17848463356494904,0.31522178649902344,0.17848463356494904,0.5341311097145081,0.46586883068084717,0.5341311097145081,0.46586883068084717,0.0,0.0,0.0,0.0,0,0,0,0
40,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00171.png,0,0.5458953380584717,-0.08833719044923782,0.5458953380584717,-0.08833719044923782,0.6534485816955566,0.34655144810676575,0.6534485816955566,0.34655144810676575,0.0,0.0,0.0,0.0,0,0,0,0
41,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00173.png,0,-0.10681861639022827,0.6034641265869141,-0.10681861639022827,0.6034641265869141,0.3295363783836365,0.6704636812210083,0.3295363783836365,0.6704636812210083,0.0,0.0,0.0,0.0,1,1,1,1
42,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00174.png,0,0.33146217465400696,0.15848657488822937,0.33146217465400696,0.15848657488822937,0.5431364178657532,0.4568636119365692,0.5431364178657532,0.4568636119365692,0.0,0.0,0.0,0.0,0,0,0,0
43,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00177.png,0,0.5535240769386292,-0.09880035370588303,0.5535240769386292,-0.09880035370588303,0.6575340628623962,0.34246590733528137,0.6575340628623962,0.34246590733528137,0.0,0.0,0.0,0.0,0,0,0,0
44,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00185.png,0,0.4591260552406311,0.0026223543100059032,0.4591260552406311,0.0026223543100059032,0.612184464931488,0.38781559467315674,0.612184464931488,0.38781559467315674,0.0,0.0,0.0,0.0,0,0,0,0
45,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00189.png,0,0.5397129654884338,-0.08443793654441833,0.5397129654884338,-0.08443793654441833,0.6511620283126831,0.3488380014896393,0.6511620283126831,0.3488380014896393,0.0,0.0,0.0,0.0,0,0,0,0
46,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00190.png,0,0.10290110856294632,0.3992556929588318,0.10290110856294632,0.3992556929588318,0.42644885182380676,0.5735511183738708,0.42644885182380676,0.5735511183738708,0.0,0.0,0.0,0.0,1,1,0,0
47,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00192.png,0,0.5171982645988464,-0.06010710820555687,0.5171982645988464,-0.06010710820555687,0.6404471397399902,0.35955286026000977,0.6404471397399902,0.35955286026000977,0.0,0.0,0.0,0.0,0,0,0,0
48,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00193.png,0,0.498382568359375,-0.041538942605257034,0.498382568359375,-0.041538942605257034,0.6317941546440125,0.36820584535598755,0.6317941546440125,0.36820584535598755,0.0,0.0,0.0,0.0,0,0,0,0
49,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00198.png,0,0.5271245837211609,-0.0683181881904602,0.5271245837211609,-0.0683181881904602,0.6446129679679871,0.35538700222969055,0.6446129679679871,0.35538700222969055,0.0,0.0,0.0,0.0,0,0,0,0
50,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00199.png,0,0.5381100177764893,-0.08220384269952774,0.5381100177764893,-0.08220384269952774,0.6502899527549744,0.3497101068496704,0.6502899527549744,0.3497101068496704,0.0,0.0,0.0,0.0,0,0,0,0
51,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00201.png,0,0.045874252915382385,0.46765005588531494,0.045874252915382385,0.46765005588531494,0.39609187841415405,0.603908121585846,0.39609187841415405,0.603908121585846,0.0,0.0,0.0,0.0,1,1,0,0
52,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00202.png,0,0.5245834589004517,-0.07077866047620773,0.5245834589004517,-0.07077866047620773,0.6445944905281067,0.3554054796695709,0.6445944905281067,0.3554054796695709,0.0,0.0,0.0,0.0,0,0,0,0
53,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00203.png,0,-0.009781272150576115,0.5166042447090149,-0.009781272150576115,0.5166042447090149,0.37136030197143555,0.6286396980285645,0.37136030197143555,0.6286396980285645,0.0,0.0,0.0,0.0,1,1,1,1
54,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00204.png,0,0.3703685700893402,0.11192182451486588,0.3703685700893402,0.11192182451486588,0.5642544031143188,0.43574556708335876,0.5642544031143188,0.43574556708335876,0.0,0.0,0.0,0.0,0,0,0,0
55,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00205.png,0,0.5429448485374451,-0.08927877992391586,0.5429448485374451,-0.08927877992391586,0.6529935002326965,0.34700652956962585,0.6529935002326965,0.34700652956962585,0.0,0.0,0.0,0.0,0,0,0,0
56,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00210.png,0,-0.03270330652594566,0.5371270179748535,-0.03270330652594566,0.5371270179748535,0.3612760007381439,0.6387240290641785,0.3612760007381439,0.6387240290641785,0.0,0.0,0.0,0.0,1,1,1,1
57,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00215.png,0,0.2313203513622284,0.2711109220981598,0.2313203513622284,0.2711109220981598,0.4900536835193634,0.509946346282959,0.4900536835193634,0.509946346282959,0.0,0.0,0.0,0.0,1,1,0,0
58,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00217.png,0,0.5063433647155762,-0.05543270707130432,0.5063433647155762,-0.05543270707130432,0.6368634104728699,0.3631366491317749,0.6368634104728699,0.3631366491317749,0.0,0.0,0.0,0.0,0,0,0,0
59,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00219.png,0,0.5310285091400146,-0.07614696770906448,0.5310285091400146,-0.07614696770906448,0.6472961902618408,0.3527037799358368,0.6472961902618408,0.3527037799358368,0.0,0.0,0.0,0.0,0,0,0,0
60,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00220.png,0,0.561148464679718,-0.10347326099872589,0.561148464679718,-0.10347326099872589,0.6602978110313416,0.33970218896865845,0.6602978110313416,0.33970218896865845,0.0,0.0,0.0,0.0,0,0,0,0
61,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00223.png,0,-0.09596861153841019,0.5872336030006409,-0.09596861153841019,0.5872336030006409,0.33554700016975403,0.6644530296325684,0.33554700016975403,0.6644530296325684,0.0,0.0,0.0,0.0,1,1,1,1
62,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00226.png,0,0.2638282775878906,0.24232281744480133,0.2638282775878906,0.24232281744480133,0.5053761601448059,0.4946238398551941,0.5053761601448059,0.4946238398551941,0.0,0.0,0.0,0.0,0,0,0,0
63,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00227.png,0,0.5179973244667053,-0.06307142972946167,0.5179973244667053,-0.06307142972946167,0.6413133144378662,0.35868674516677856,0.6413133144378662,0.35868674516677856,0.0,0.0,0.0,0.0,0,0,0,0
64,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00233.png,0,-0.09681164473295212,0.5961564183235168,-0.09681164473295212,0.5961564183235168,0.33337312936782837,0.6666268110275269,0.33337312936782837,0.6666268110275269,0.0,0.0,0.0,0.0,1,1,1,1
65,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00235.png,0,0.5105041861534119,-0.053605351597070694,0.5105041861534119,-0.053605351597070694,0.6374028921127319,0.36259713768959045,0.6374028921127319,0.36259713768959045,0.0,0.0,0.0,0.0,0,0,0,0
66,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00237.png,0,0.5476645231246948,-0.09231054782867432,0.5476645231246948,-0.09231054782867432,0.6547477841377258,0.345252126455307,0.6547477841377258,0.345252126455307,0.0,0.0,0.0,0.0,0,0,0,0
67,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00248.png,0,0.11423920094966888,0.3968058228492737,0.11423920094966888,0.3968058228492737,0.4298246502876282,0.5701753497123718,0.4298246502876282,0.5701753497123718,0.0,0.0,0.0,0.0,1,1,0,0
68,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00251.png,0,0.03558219596743584,0.47787535190582275,0.03558219596743584,0.47787535190582275,0.3911946713924408,0.6088052988052368,0.3911946713924408,0.6088052988052368,0.0,0.0,0.0,0.0,1,1,1,1
69,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00252.png,0,0.3547916114330292,0.12969180941581726,0.3547916114330292,0.12969180941581726,0.5560385584831238,0.443961501121521,0.5560385584831238,0.443961501121521,0.0,0.0,0.0,0.0,0,0,0,0
70,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00254.png,0,-0.06439755111932755,0.5665733218193054,-0.06439755111932755,0.5665733218193054,0.3472904562950134,0.6527096033096313,0.3472904562950134,0.6527096033096313,0.0,0.0,0.0,0.0,1,1,1,1
71,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00259.png,0,0.47165030241012573,-0.01125610526651144,0.47165030241012573,-0.01125610526651144,0.618433952331543,0.3815660774707794,0.618433952331543,0.3815660774707794,0.0,0.0,0.0,0.0,0,0,0,0
72,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00281.png,0,0.0631118193268776,0.4490883946418762,0.0631118193268776,0.4490883946418762,0.40468624234199524,0.5953137874603271,0.40468624234199524,0.5953137874603271,0.0,0.0,0.0,0.0,1,1,0,0
73,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00284.png,0,-0.07163920998573303,0.5741140842437744,-0.07163920998573303,0.5741140842437744,0.343947172164917,0.656052827835083,0.343947172164917,0.656052827835083,0.0,0.0,0.0,0.0,1,1,1,1
74,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00287.png,0,0.3645309805870056,0.11697161197662354,0.3645309805870056,0.11697161197662354,0.5615756511688232,0.438424289226532,0.5615756511688232,0.438424289226532,0.0,0.0,0.0,0.0,0,0,0,0
75,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00288.png,0,0.14262880384922028,0.371086061000824,0.14262880384922028,0.371086061000824,0.44313278794288635,0.5568671822547913,0.44313278794288635,0.5568671822547913,0.0,0.0,0.0,0.0,1,1,0,0
76,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00293.png,0,0.504805326461792,-0.0500214509665966,0.504805326461792,-0.0500214509665966,0.6352546811103821,0.36474525928497314,0.6352546811103821,0.36474525928497314,0.0,0.0,0.0,0.0,0,0,0,0
77,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00295.png,0,-0.0487397238612175,0.5531349778175354,-0.0487397238612175,0.5531349778175354,0.35391488671302795,0.6460850834846497,0.35391488671302795,0.6460850834846497,0.0,0.0,0.0,0.0,1,1,1,1
78,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00296.png,0,0.4911530315876007,-0.03339844197034836,0.4911530315876007,-0.03339844197034836,0.6282114386558533,0.3717885911464691,0.6282114386558533,0.3717885911464691,0.0,0.0,0.0,0.0,0,0,0,0
79,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00298.png,0,0.14964546263217926,0.3641352653503418,0.14964546263217926,0.3641352653503418,0.44658219814300537,0.5534178018569946,0.44658219814300537,0.5534178018569946,0.0,0.0,0.0,0.0,1,1,0,0
80,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00299.png,0,0.2535330653190613,0.2503284215927124,0.2535330653190613,0.2503284215927124,0.5008012056350708,0.49919888377189636,0.5008012056350708,0.49919888377189636,0.0,0.0,0.0,0.0,0,0,0,0
81,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00311.png,0,-0.014187699183821678,0.5201537609100342,-0.014187699183821678,0.5201537609100342,0.3695048987865448,0.6304951310157776,0.3695048987865448,0.6304951310157776,0.0,0.0,0.0,0.0,1,1,1,1
82,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00312.png,0,0.39257198572158813,0.08467988669872284,0.39257198572158813,0.08467988669872284,0.5763706564903259,0.4236293435096741,0.5763706564903259,0.4236293435096741,0.0,0.0,0.0,0.0,0,0,0,0
83,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00326.png,0,0.5341157913208008,-0.08025630563497543,0.5341157913208008,-0.08025630563497543,0.6489375233650208,0.35106250643730164,0.6489375233650208,0.35106250643730164,0.0,0.0,0.0,0.0,0,0,0,0
84,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00329.png,0,0.06061554327607155,0.45159101486206055,0.06061554327607155,0.45159101486206055,0.40348249673843384,0.5965175032615662,0.40348249673843384,0.5965175032615662,0.0,0.0,0.0,0.0,1,1,0,0
85,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00334.png,0,0.5262505412101746,-0.0702088326215744,0.5262505412101746,-0.0702088326215744,0.6448459029197693,0.3551541566848755,0.6448459029197693,0.3551541566848755,0.0,0.0,0.0,0.0,0,0,0,0
86,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00335.png,0,0.4232105612754822,0.04522883519530296,0.4232105612754822,0.04522883519530296,0.5933862328529358,0.4066137671470642,0.5933862328529358,0.4066137671470642,0.0,0.0,0.0,0.0,0,0,0,0
87,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00336.png,0,0.08162205666303635,0.43446069955825806,0.08162205666303635,0.43446069955825806,0.4126942455768585,0.5873057842254639,0.4126942455768585,0.5873057842254639,0.0,0.0,0.0,0.0,1,1,0,0
88,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00340.png,0,0.2584976553916931,0.2441374957561493,0.2584976553916931,0.2441374957561493,0.5035899877548218,0.4964100420475006,0.5035899877548218,0.4964100420475006,0.0,0.0,0.0,0.0,0,0,0,0
89,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00349.png,0,0.4828403890132904,-0.022949224337935448,0.4828403890132904,-0.022949224337935448,0.6238189339637756,0.376181036233902,0.6238189339637756,0.376181036233902,0.0,0.0,0.0,0.0,0,0,0,0
90,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00353.png,0,0.1320466548204422,0.3830502927303314,0.1320466548204422,0.3830502927303314,0.4375765025615692,0.5624235272407532,0.4375765025615692,0.5624235272407532,0.0,0.0,0.0,0.0,1,1,0,0
91,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00354.png,0,0.43581482768058777,0.036596231162548065,0.43581482768058777,0.036596231162548065,0.5984998941421509,0.4015001058578491,0.5984998941421509,0.4015001058578491,0.0,0.0,0.0,0.0,0,0,0,0
92,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00358.png,0,0.5402786731719971,-0.08268869668245316,0.5402786731719971,-0.08268869668245316,0.6508931517601013,0.34910690784454346,0.6508931517601013,0.34910690784454346,0.0,0.0,0.0,0.0,0,0,0,0
93,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00360.png,0,0.4017157554626465,0.07204117625951767,0.4017157554626465,0.07204117625951767,0.581680178642273,0.41831979155540466,0.581680178642273,0.41831979155540466,0.0,0.0,0.0,0.0,0,0,0,0
94,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00365.png,0,-0.07618094980716705,0.5760877132415771,-0.07618094980716705,0.5760877132415771,0.3424784541130066,0.6575214862823486,0.3424784541130066,0.6575214862823486,0.0,0.0,0.0,0.0,1,1,1,1
95,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00366.png,0,0.3784641921520233,0.10015477240085602,0.3784641921520233,0.10015477240085602,0.5691316723823547,0.4308682680130005,0.5691316723823547,0.4308682680130005,0.0,0.0,0.0,0.0,0,0,0,0
96,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00378.png,0,0.36343103647232056,0.11484204232692719,0.36343103647232056,0.11484204232692719,0.5618292093276978,0.438170850276947,0.5618292093276978,0.438170850276947,0.0,0.0,0.0,0.0,0,0,0,0
97,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00382.png,0,0.4150731861591339,0.05368788167834282,0.4150731861591339,0.05368788167834282,0.5893757343292236,0.410624235868454,0.5893757343292236,0.410624235868454,0.0,0.0,0.0,0.0,0,0,0,0
98,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00383.png,0,0.452157586812973,0.014052762649953365,0.452157586812973,0.014052762649953365,0.6078073382377625,0.39219263195991516,0.6078073382377625,0.39219263195991516,0.0,0.0,0.0,0.0,0,0,0,0
99,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00388.png,0,0.5034355521202087,-0.04501688852906227,0.5034355521202087,-0.04501688852906227,0.6337764263153076,0.3662235140800476,0.6337764263153076,0.3662235140800476,0.0,0.0,0.0,0.0,0,0,0,0
100,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00392.png,0,0.09801547229290009,0.4160093367099762,0.09801547229290009,0.4160093367099762,0.42116472125053406,0.5788352489471436,0.42116472125053406,0.5788352489471436,0.0,0.0,0.0,0.0,1,1,0,0
